"id","ticker_id","ticker_symbol","price_date","trade_date","position","price","value"
26300,3852,"DRE","2006-11-20","2006-12-01","HOLD",43.31,101.30994152046783625730994152
26300,3852,"DRE","2006-11-20","2006-12-04","SELL",43.94,102.783625730994152046783625731
22576,3815,"DRH","2006-01-17","2006-01-17","BUY",12.6,100.0
22576,3815,"DRH","2006-01-17","2006-01-18","HOLD",12.4,98.412698412698412698412698413
22576,3815,"DRH","2006-01-17","2006-01-19","HOLD",12.54,99.523809523809523809523809524
22576,3815,"DRH","2006-01-17","2006-01-20","HOLD",12.5,99.206349206349206349206349206
22576,3815,"DRH","2006-01-17","2006-01-23","HOLD",12.56,99.682539682539682539682539683
22576,3815,"DRH","2006-01-17","2006-01-24","HOLD",12.5,99.206349206349206349206349206
22576,3815,"DRH","2006-01-17","2006-01-25","HOLD",12.59,99.920634920634920634920634921
22576,3815,"DRH","2006-01-17","2006-01-26","HOLD",12.56,99.682539682539682539682539683
22576,3815,"DRH","2006-01-17","2006-01-27","HOLD",12.58,99.841269841269841269841269841
22576,3815,"DRH","2006-01-17","2006-01-30","SELL",12.74,101.111111111111111111111111111
10149,3790,"DRI","2003-04-11","2003-04-11","BUY",18.75,100.0
10149,3790,"DRI","2003-04-11","2003-04-14","HOLD",19.03,101.493333333333333333333333333
10149,3790,"DRI","2003-04-11","2003-04-15","HOLD",19.11,101.92
10149,3790,"DRI","2003-04-11","2003-04-16","HOLD",18.98,101.226666666666666666666666667
10149,3790,"DRI","2003-04-11","2003-04-17","HOLD",19.38,103.36
10149,3790,"DRI","2003-04-11","2003-04-21","HOLD",19.39,103.413333333333333333333333333
10149,3790,"DRI","2003-04-11","2003-04-22","HOLD",19.95,106.4
10149,3790,"DRI","2003-04-11","2003-04-23","HOLD",19.1,101.866666666666666666666666667
10149,3790,"DRI","2003-04-11","2003-04-24","HOLD",19.33,103.093333333333333333333333333
10149,3790,"DRI","2003-04-11","2003-04-25","SELL",19.26,102.72
15455,5595,"DRIV","2004-04-19","2004-04-19","BUY",25.79,100.0
15455,5595,"DRIV","2004-04-19","2004-04-20","SELL",28.03,108.685537029856533540131834044
18607,3846,"DRQ","2005-01-25","2005-01-25","BUY",28.75,100.0
18607,3846,"DRQ","2005-01-25","2005-01-26","HOLD",28.65,99.652173913043478260869565217
18607,3846,"DRQ","2005-01-25","2005-01-27","HOLD",28.65,99.652173913043478260869565217
18607,3846,"DRQ","2005-01-25","2005-01-28","HOLD",28.54,99.269565217391304347826086957
18607,3846,"DRQ","2005-01-25","2005-01-31","HOLD",28.75,100.0
18607,3846,"DRQ","2005-01-25","2005-02-01","HOLD",29.08,101.147826086956521739130434783
18607,3846,"DRQ","2005-01-25","2005-02-02","HOLD",29.46,102.469565217391304347826086957
18607,3846,"DRQ","2005-01-25","2005-02-03","HOLD",29.34,102.052173913043478260869565217
18607,3846,"DRQ","2005-01-25","2005-02-04","HOLD",30.15,104.869565217391304347826086957
18607,3846,"DRQ","2005-01-25","2005-02-07","SELL",29.9,104.0
19880,5619,"DRYS","2005-05-19","2005-05-19","BUY",17.0,100.0
19880,5619,"DRYS","2005-05-19","2005-05-20","HOLD",17.6,103.529411764705882353
19880,5619,"DRYS","2005-05-19","2005-05-23","SELL",18.36,108.0
10671,7104,"DSGX","2003-05-13","2003-05-13","BUY",2.25,100.0
10671,7104,"DSGX","2003-05-13","2003-05-14","HOLD",2.24,99.555555555555555555555555556
10671,7104,"DSGX","2003-05-13","2003-05-15","HOLD",2.25,100.0
10671,7104,"DSGX","2003-05-13","2003-05-16","HOLD",2.37,105.333333333333333333333333334
10671,7104,"DSGX","2003-05-13","2003-05-19","HOLD",2.3,102.222222222222222222222222223
10671,7104,"DSGX","2003-05-13","2003-05-20","HOLD",2.36,104.888888888888888888888888889
10671,7104,"DSGX","2003-05-13","2003-05-21","SELL",2.43,108.0
10432,3847,"DST","2003-04-29","2003-04-29","BUY",30.5,100.0
10432,3847,"DST","2003-04-29","2003-04-30","HOLD",30.7,100.655737704918032786885245902
10432,3847,"DST","2003-04-29","2003-05-01","HOLD",29.95,98.196721311475409836065573771
10432,3847,"DST","2003-04-29","2003-05-02","HOLD",30.84,101.114754098360655737704918033
10432,3847,"DST","2003-04-29","2003-05-05","HOLD",30.92,101.377049180327868852459016393
10432,3847,"DST","2003-04-29","2003-05-06","HOLD",31.04,101.770491803278688524590163934
10432,3847,"DST","2003-04-29","2003-05-07","HOLD",31.23,102.393442622950819672131147541
10432,3847,"DST","2003-04-29","2003-05-08","HOLD",31.2,102.295081967213114754098360656
10432,3847,"DST","2003-04-29","2003-05-09","HOLD",31.95,104.754098360655737704918032787
10432,3847,"DST","2003-04-29","2003-05-12","SELL",32.0,104.918032786885245901639344262
21743,3848,"DSW","2005-11-03","2005-11-03","BUY",23.0,100.0
21743,3848,"DSW","2005-11-03","2005-11-04","HOLD",23.58,102.521739130434782609
21743,3848,"DSW","2005-11-03","2005-11-07","HOLD",23.93,104.043478260869565217
21743,3848,"DSW","2005-11-03","2005-11-08","HOLD",22.97,99.869565217391304348
21743,3848,"DSW","2005-11-03","2005-11-09","HOLD",22.68,98.608695652173913043
21743,3848,"DSW","2005-11-03","2005-11-10","HOLD",22.97,99.869565217391304348
21743,3848,"DSW","2005-11-03","2005-11-11","HOLD",23.62,102.695652173913043478
21743,3848,"DSW","2005-11-03","2005-11-14","HOLD",24.14,104.956521739130434783
21743,3848,"DSW","2005-11-03","2005-11-15","HOLD",22.85,99.347826086956521739
21743,3848,"DSW","2005-11-03","2005-11-16","SELL",22.94,99.739130434782608696
20675,3816,"DSX","2005-08-04","2005-08-04","BUY",13.78,100.0
20675,3816,"DSX","2005-08-04","2005-08-05","HOLD",14.01,101.669085631349782293178519594
20675,3816,"DSX","2005-08-04","2005-08-08","HOLD",14.37,104.281567489114658925979680697
20675,3816,"DSX","2005-08-04","2005-08-09","HOLD",14.28,103.628447024673439767779390421
20675,3816,"DSX","2005-08-04","2005-08-10","HOLD",14.55,105.587808417997097242380261248
20675,3816,"DSX","2005-08-04","2005-08-11","HOLD",14.64,106.240928882438316400580551524
20675,3816,"DSX","2005-08-04","2005-08-12","HOLD",14.3,103.773584905660377358490566038
20675,3816,"DSX","2005-08-04","2005-08-15","HOLD",14.11,102.394775036284470246734397678
20675,3816,"DSX","2005-08-04","2005-08-16","HOLD",14.16,102.75761973875181422351233672
20675,3816,"DSX","2005-08-04","2005-08-17","SELL",14.4,104.499274310595065312046444122
29776,3849,"DTE","2007-08-17","2007-08-17","BUY",48.27,100.0
29776,3849,"DTE","2007-08-17","2007-08-20","HOLD",47.47,98.342655893929977211518541537
29776,3849,"DTE","2007-08-17","2007-08-21","HOLD",48.06,99.564947172156619018023617154
29776,3849,"DTE","2007-08-17","2007-08-22","HOLD",48.27,100.0
29776,3849,"DTE","2007-08-17","2007-08-23","HOLD",48.22,99.896415993370623575719908846
29776,3849,"DTE","2007-08-17","2007-08-24","HOLD",49.06,101.636627304744147503625440232
29776,3849,"DTE","2007-08-17","2007-08-27","HOLD",47.55,98.508390304536979490366687383
29776,3849,"DTE","2007-08-17","2007-08-28","HOLD",46.6,96.540294178578827429044955459
29776,3849,"DTE","2007-08-17","2007-08-29","HOLD",48.12,99.689247980111870727159726538
29776,3849,"DTE","2007-08-17","2007-08-30","SELL",47.62,98.653407913818106484358814999
14283,5598,"DTV","2004-01-16","2004-01-16","BUY",17.9,100.0
14283,5598,"DTV","2004-01-16","2004-01-20","SELL",17.184,96.0
9531,3851,"DUK","2003-03-18","2003-03-18","BUY",15.37,100.0
9531,3851,"DUK","2003-03-18","2003-03-19","HOLD",15.32,99.674690956408588158750813273
9531,3851,"DUK","2003-03-18","2003-03-20","HOLD",15.71,102.212101496421600520494469746
9531,3851,"DUK","2003-03-18","2003-03-21","HOLD",15.4,100.195185426154847104749512036
9531,3851,"DUK","2003-03-18","2003-03-24","HOLD",14.76,96.031229668184775536759921926
9531,3851,"DUK","2003-03-18","2003-03-25","SELL",14.7552,96.0
9592,3810,"DV","2003-03-20","2003-03-20","BUY",19.3,100.0
9592,3810,"DV","2003-03-20","2003-03-21","SELL",18.528,96.0
10535,3792,"DVA","2003-05-05","2003-05-05","BUY",22.5,100.0
10535,3792,"DVA","2003-05-05","2003-05-06","HOLD",23.91,106.266666666666666666666666667
10535,3792,"DVA","2003-05-05","2003-05-07","SELL",24.3,108.0
21103,3809,"DVN","2005-09-21","2005-09-21","BUY",68.0,100.0
21103,3809,"DVN","2005-09-21","2005-09-22","SELL",65.28,96.0
13055,3845,"DW","2003-10-27","2003-10-27","BUY",21.05,100.0
13055,3845,"DW","2003-10-27","2003-10-28","SELL",24.02,114.109263657957244655581947743
18669,5618,"DWA","2005-01-28","2005-01-28","BUY",35.2,100.0
18669,5618,"DWA","2005-01-28","2005-01-31","HOLD",35.33,100.369318181818181818181818182
18669,5618,"DWA","2005-01-28","2005-02-01","HOLD",35.3,100.284090909090909090909090909
18669,5618,"DWA","2005-01-28","2005-02-02","HOLD",35.46,100.738636363636363636363636364
18669,5618,"DWA","2005-01-28","2005-02-03","HOLD",35.27,100.198863636363636363636363636
18669,5618,"DWA","2005-01-28","2005-02-04","HOLD",35.83,101.789772727272727272727272727
18669,5618,"DWA","2005-01-28","2005-02-07","HOLD",37.01,105.142045454545454545454545455
18669,5618,"DWA","2005-01-28","2005-02-08","HOLD",36.75,104.403409090909090909090909091
18669,5618,"DWA","2005-01-28","2005-02-09","HOLD",36.8,104.545454545454545454545454545
18669,5618,"DWA","2005-01-28","2005-02-10","SELL",37.22,105.738636363636363636363636364
67062,3805,"DWRE","2012-03-19","2012-03-19","BUY",27.84,100.0
67062,3805,"DWRE","2012-03-19","2012-03-20","SELL",26.61,95.581896551724137931034482759
19772,5583,"DXCM","2005-05-10","2005-05-10","BUY",10.47,100.0
19772,5583,"DXCM","2005-05-10","2005-05-11","SELL",11.3076,108.0
10109,5626,"DXPE","2003-04-08","2003-04-08","BUY",1.13,100.0
10109,5626,"DXPE","2003-04-08","2003-04-09","SELL",1.0848,96.0
9816,3855,"DY","2003-04-02","2003-04-02","BUY",10.89,100.0
9816,3855,"DY","2003-04-02","2003-04-03","HOLD",10.69,98.163452708907254361799816345
9816,3855,"DY","2003-04-02","2003-04-04","HOLD",10.64,97.704315886134067952249770432
9816,3855,"DY","2003-04-02","2003-04-07","HOLD",10.76,98.806244260789715335169880624
9816,3855,"DY","2003-04-02","2003-04-08","SELL",10.4544,96.0
9817,5627,"DYAX","2003-04-02","2003-04-02","BUY",1.85,100.0
9817,5627,"DYAX","2003-04-02","2003-04-03","HOLD",1.94,104.864864864864864864864864865
9817,5627,"DYAX","2003-04-02","2003-04-04","SELL",1.776,96.0
72405,3856,"DYN","2013-03-14","2013-03-14","BUY",21.49,100.0
72405,3856,"DYN","2013-03-14","2013-03-15","HOLD",22.9,106.561191251744997673336435551
72405,3856,"DYN","2013-03-14","2013-03-18","SELL",23.2092,108.0
45022,3912,"E","2009-03-10","2009-03-10","BUY",33.15,100.0
45022,3912,"E","2009-03-10","2009-03-11","HOLD",33.89,102.232277526395173453996983409
45022,3912,"E","2009-03-10","2009-03-12","HOLD",35.41,106.817496229260935143288084465
45022,3912,"E","2009-03-10","2009-03-13","SELL",35.802,108.0
13680,5664,"EA","2003-12-11","2003-12-11","BUY",43.2,100.0
13680,5664,"EA","2003-12-11","2003-12-12","HOLD",44.26,102.453703703703703703703703704
13680,5664,"EA","2003-12-11","2003-12-15","HOLD",43.25,100.115740740740740740740740741
13680,5664,"EA","2003-12-11","2003-12-16","HOLD",44.47,102.939814814814814814814814815
13680,5664,"EA","2003-12-11","2003-12-17","HOLD",44.35,102.662037037037037037037037037
13680,5664,"EA","2003-12-11","2003-12-18","HOLD",44.85,103.819444444444444444444444444
13680,5664,"EA","2003-12-11","2003-12-19","SELL",46.656,108.0
14324,3531,"EAT","2004-01-20","2004-01-20","BUY",34.5,100.0
14324,3531,"EAT","2004-01-20","2004-01-21","HOLD",36.2,104.927536231884057971014492754
14324,3531,"EAT","2004-01-20","2004-01-22","HOLD",35.2,102.028985507246376811594202899
14324,3531,"EAT","2004-01-20","2004-01-23","HOLD",35.33,102.40579710144927536231884058
14324,3531,"EAT","2004-01-20","2004-01-26","HOLD",35.43,102.695652173913043478260869565
14324,3531,"EAT","2004-01-20","2004-01-27","HOLD",35.34,102.434782608695652173913043478
14324,3531,"EAT","2004-01-20","2004-01-28","HOLD",35.02,101.507246376811594202898550725
14324,3531,"EAT","2004-01-20","2004-01-29","HOLD",35.38,102.550724637681159420289855072
14324,3531,"EAT","2004-01-20","2004-01-30","HOLD",35.35,102.463768115942028985507246377
14324,3531,"EAT","2004-01-20","2004-02-02","SELL",35.88,104.0
10319,5643,"EBAY","2003-04-23","2003-04-23","BUY",93.54,100.0
10319,5643,"EBAY","2003-04-23","2003-04-24","HOLD",94.64,101.17596750053453068206115031
10319,5643,"EBAY","2003-04-23","2003-04-25","HOLD",93.47,99.925165704511438956596108617
10319,5643,"EBAY","2003-04-23","2003-04-28","HOLD",93.61,100.074834295488561043403891383
10319,5643,"EBAY","2003-04-23","2003-04-29","HOLD",92.7,99.1019884541372674791533034
10319,5643,"EBAY","2003-04-23","2003-04-30","HOLD",92.91,99.32649134060295060936497755
10319,5643,"EBAY","2003-04-23","2003-05-01","HOLD",92.7,99.1019884541372674791533034
10319,5643,"EBAY","2003-04-23","2003-05-02","HOLD",95.24,101.817404319007911054094505025
10319,5643,"EBAY","2003-04-23","2003-05-05","HOLD",94.0,100.491768227496258285225571948
10319,5643,"EBAY","2003-04-23","2003-05-06","SELL",95.34,101.924310455420141116100064144
46234,3622,"EBR","2009-04-02","2009-04-02","BUY",12.02,100.0
46234,3622,"EBR","2009-04-02","2009-04-03","HOLD",12.79,106.405990016638935108153078203
46234,3622,"EBR","2009-04-02","2009-04-06","HOLD",12.36,102.828618968386023294509151414
46234,3622,"EBR","2009-04-02","2009-04-07","HOLD",12.24,101.830282861896838602329450915
46234,3622,"EBR","2009-04-02","2009-04-08","HOLD",12.6,104.825291181364392678868552413
46234,3622,"EBR","2009-04-02","2009-04-09","SELL",12.9816,108.0
26748,3886,"EBS","2007-01-16","2007-01-16","BUY",13.2,100.0
26748,3886,"EBS","2007-01-16","2007-01-17","HOLD",13.82,104.696969696969696969696969697
26748,3886,"EBS","2007-01-16","2007-01-18","HOLD",13.91,105.378787878787878787878787879
26748,3886,"EBS","2007-01-16","2007-01-19","SELL",14.256,108.0
45464,6338,"EBSB","2009-03-17","2009-03-17","BUY",8.06,100.0
45464,6338,"EBSB","2009-03-17","2009-03-18","SELL",7.7376,96.0
46235,3868,"EC","2009-04-02","2009-04-02","BUY",17.72,100.0
46235,3868,"EC","2009-04-02","2009-04-03","HOLD",17.9,101.015801354401805869074492099
46235,3868,"EC","2009-04-02","2009-04-06","HOLD",17.75,100.16930022573363431151241535
46235,3868,"EC","2009-04-02","2009-04-07","HOLD",17.96,101.354401805869074492099322799
46235,3868,"EC","2009-04-02","2009-04-08","SELL",19.1376,108.0
14325,3899,"ECA","2004-01-20","2004-01-20","BUY",42.59,100.0
14325,3899,"ECA","2004-01-20","2004-01-21","HOLD",42.77,100.422634421225639821554355483
14325,3899,"ECA","2004-01-20","2004-01-22","HOLD",42.2,99.084292087344447053298896455
14325,3899,"ECA","2004-01-20","2004-01-23","HOLD",42.08,98.802535806527353838929326133
14325,3899,"ECA","2004-01-20","2004-01-26","HOLD",42.31,99.342568678093449166471002583
14325,3899,"ECA","2004-01-20","2004-01-27","HOLD",42.67,100.187837520544728809579713548
14325,3899,"ECA","2004-01-20","2004-01-28","HOLD",41.1,96.501526179854425921577835173
14325,3899,"ECA","2004-01-20","2004-01-29","SELL",40.8864,96.0
12791,3866,"ECL","2003-10-08","2003-10-08","BUY",27.22,100.0
12791,3866,"ECL","2003-10-08","2003-10-09","HOLD",26.71,98.126377663482733284349742836
12791,3866,"ECL","2003-10-08","2003-10-10","HOLD",26.84,98.603967670830271858927259368
12791,3866,"ECL","2003-10-08","2003-10-13","HOLD",27.24,100.073475385745775165319617928
12791,3866,"ECL","2003-10-08","2003-10-14","HOLD",27.47,100.9184423218221895664952241
12791,3866,"ECL","2003-10-08","2003-10-15","HOLD",27.74,101.910360029390154298310066128
12791,3866,"ECL","2003-10-08","2003-10-16","HOLD",27.64,101.542983100661278471711976488
12791,3866,"ECL","2003-10-08","2003-10-17","HOLD",26.97,99.0815576781778104335047759
12791,3866,"ECL","2003-10-08","2003-10-20","HOLD",27.5,101.028655400440852314474650992
12791,3866,"ECL","2003-10-08","2003-10-21","SELL",26.62,97.79573842762674504041146216
9356,7233,"ECOL","2003-03-12","2003-03-12","BUY",3.34,100.0
9356,7233,"ECOL","2003-03-12","2003-03-13","SELL",3.2064,96.0
15,5679,"ECPG","2001-09-06","2001-09-06","BUY",0.6,100.0
15,5679,"ECPG","2001-09-06","2001-09-07","HOLD",0.6,100.0
15,5679,"ECPG","2001-09-06","2001-09-10","HOLD",0.6,100.0
15,5679,"ECPG","2001-09-06","2001-09-17","HOLD",0.6,100.0
15,5679,"ECPG","2001-09-06","2001-09-18","HOLD",0.6,100.0
15,5679,"ECPG","2001-09-06","2001-09-19","HOLD",0.6,100.0
15,5679,"ECPG","2001-09-06","2001-09-20","SELL",0.576,96.0
23557,3889,"EDE","2006-03-29","2006-03-29","BUY",22.55,100.0
23557,3889,"EDE","2006-03-29","2006-03-30","HOLD",22.16,98.2705099778270509977827051
23557,3889,"EDE","2006-03-29","2006-03-31","HOLD",22.22,98.536585365853658536585365854
23557,3889,"EDE","2006-03-29","2006-04-03","HOLD",22.02,97.649667405764966740576496674
23557,3889,"EDE","2006-03-29","2006-04-04","HOLD",22.28,98.802660753880266075388026608
23557,3889,"EDE","2006-03-29","2006-04-05","HOLD",22.49,99.733924611973392461197339246
23557,3889,"EDE","2006-03-29","2006-04-06","HOLD",22.43,99.467849223946784922394678492
23557,3889,"EDE","2006-03-29","2006-04-07","HOLD",21.94,97.294900221729490022172949002
23557,3889,"EDE","2006-03-29","2006-04-10","HOLD",21.99,97.516629711751662971175166297
23557,3889,"EDE","2006-03-29","2006-04-11","SELL",21.89,97.073170731707317073170731707
67666,3869,"EDG","2012-05-10","2012-05-10","BUY",8.9,100.0
67666,3869,"EDG","2012-05-10","2012-05-11","SELL",8.06,90.56179775280898876404494382
52314,5652,"EDMC","2009-11-05","2009-11-05","BUY",23.5,100.0
52314,5652,"EDMC","2009-11-05","2009-11-06","SELL",22.56,96.0
23342,3871,"EDR","2006-03-10","2006-03-10","BUY",14.0,100.0
23342,3871,"EDR","2006-03-10","2006-03-13","HOLD",14.34,102.428571428571428571
23342,3871,"EDR","2006-03-10","2006-03-14","SELL",15.12,108.0
27376,4508,"EDU","2007-03-09","2007-03-09","BUY",42.25,100.0
27376,4508,"EDU","2007-03-09","2007-03-12","SELL",40.56,96.0
14418,3874,"EE","2004-01-26","2004-01-26","BUY",14.65,100.0
14418,3874,"EE","2004-01-26","2004-01-27","SELL",14.064,96.0
9622,5713,"EEFT","2003-03-21","2003-03-21","BUY",7.5,100.0
9622,5713,"EEFT","2003-03-21","2003-03-24","HOLD",7.98,106.4
9622,5713,"EEFT","2003-03-21","2003-03-25","SELL",8.1,108.0
23996,3897,"EEP","2006-04-28","2006-04-28","BUY",44.55,100.0
23996,3897,"EEP","2006-04-28","2006-05-01","HOLD",44.2,99.214365881032547699214365881
23996,3897,"EEP","2006-04-28","2006-05-02","HOLD",44.54,99.977553310886644219977553311
23996,3897,"EEP","2006-04-28","2006-05-03","HOLD",43.74,98.181818181818181818181818182
23996,3897,"EEP","2006-04-28","2006-05-04","HOLD",43.87,98.47362514029180695847362514
23996,3897,"EEP","2006-04-28","2006-05-05","HOLD",44.15,99.102132435465768799102132435
23996,3897,"EEP","2006-04-28","2006-05-08","HOLD",44.26,99.349046015712682379349046016
23996,3897,"EEP","2006-04-28","2006-05-09","HOLD",44.0,98.765432098765432098765432099
23996,3897,"EEP","2006-04-28","2006-05-10","HOLD",44.2,99.214365881032547699214365881
23996,3897,"EEP","2006-04-28","2006-05-11","SELL",43.79,98.294051627384960718294051627
25154,3896,"EEQ","2006-07-31","2006-07-31","BUY",45.88,100.0
25154,3896,"EEQ","2006-07-31","2006-08-01","HOLD",46.35,101.024411508282476024411508282
25154,3896,"EEQ","2006-07-31","2006-08-02","HOLD",45.5,99.171752397558849171752397559
25154,3896,"EEQ","2006-07-31","2006-08-03","HOLD",45.93,100.10897994768962510897994769
25154,3896,"EEQ","2006-07-31","2006-08-04","HOLD",46.21,100.719267654751525719267654752
25154,3896,"EEQ","2006-07-31","2006-08-07","HOLD",45.98,100.217959895379250217959895379
25154,3896,"EEQ","2006-07-31","2006-08-08","HOLD",45.95,100.152571926765475152571926765
25154,3896,"EEQ","2006-07-31","2006-08-09","HOLD",46.03,100.326939843068875326939843069
25154,3896,"EEQ","2006-07-31","2006-08-10","HOLD",45.73,99.673060156931124673060156931
